"Area","Fishery","Sex","SizeClass","Year","CalendarYear","Timestep","ThisTimestep","VNotchedNumber","VNotchedWeight","LandedCatchNumber","LandedCatchWeight","DeadHandlingMNumber","DeadHandlingMWeight","ExploitationRateNumber","ExploitationRateWeight"
"Area 1","Fishery 1","Female",98,2002,2002,7,259,45000,36562665.19,30000,24201446.125,0,0,89.285,89.295
"Area 1","Fishery 1","Female",103,2002,2002,7,259,65000,61841801.63,5000,4877406.065,0,0,21.93,22.76
"Area 1","Fishery 1","Female",108,2002,2002,7,259,20000,21579182.665,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,2002,2002,7,259,80000,98602364.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,2002,2002,7,259,80000,109566116.505,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,2002,2002,7,259,15000,23810943.1,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,2002,2002,7,259,45000,78044536.705,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,2002,2002,7,259,35000,65986840.9,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,2002,2002,7,259,70000,150970501.555,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,2002,2002,7,259,25000,59172621.54,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,2002,2002,7,259,25000,67708822,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,2002,2002,7,259,40000,116435612.61,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,2002,2002,7,259,25000,80488075.805,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,2002,2002,7,259,15000,52178992.07,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,2002,2002,7,259,10000,38268443.215,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,2002,2002,7,259,30000,124487993.705,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,2002,2002,7,259,30000,136131320.845,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,2002,2002,7,259,10000,49865164.94,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,2002,2002,7,259,25000,131699753.9,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,2002,2002,7,259,15000,86262697.105,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,2002,2002,7,259,10000,60796880.765,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,2002,2002,7,259,10000,64552592.54,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,2002,2002,7,259,10000,75936497.35,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,2002,2002,7,259,15000,119958566,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,2002,2002,7,259,10000,150003074.475,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,2002,2002,7,259,0,0,730000,370429692.045,0,0,215.21,215.36
"Area 1","Fishery 1","Male",88,2002,2002,7,259,0,0,445000,267356245.585,0,0,200.18,200.125
"Area 1","Fishery 1","Male",93,2002,2002,7,259,0,0,250000,174030601.035,0,0,156.35,157.045
"Area 1","Fishery 1","Male",98,2002,2002,7,259,0,0,60000,49300710.775,0,0,109.49,111.465
"Area 1","Fishery 1","Male",103,2002,2002,7,259,0,0,25000,24215489.925,0,0,100.805,103.6
"Area 1","Fishery 1","Male",108,2002,2002,7,259,0,0,20000,20998557.575,0,0,136.985,135.19
"Area 1","Fishery 1","Male",113,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",118,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",123,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,2002,2002,7,259,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,2002,2002,8,260,5000,1279702.295,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,2002,2002,8,260,5000,1490417.41,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,2002,2002,8,260,25000,9087523.27,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,2002,2002,8,260,35000,15197709.4,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,2002,2002,8,260,35000,18313214.025,2095000,1062584386.42,0,0,726.925,726.375
"Area 1","Fishery 1","Female",88,2002,2002,8,260,40000,24384956.545,1740000,1044553766.955,0,0,852.525,851.325
"Area 1","Fishery 1","Female",93,2002,2002,8,260,50000,34948182.16,815000,564123380.22,0,0,602.365,603.65
"Area 1","Fishery 1","Female",98,2002,2002,8,260,45000,36401744.8,155000,123022662.965,0,0,496.795,489.99
"Area 1","Fishery 1","Female",103,2002,2002,8,260,70000,64983129.835,80000,75948823.955,0,0,300.75,302.815
"Area 1","Fishery 1","Female",108,2002,2002,8,260,35000,38030159.215,20000,21360552.805,0,0,238.095,237.635
"Area 1","Fishery 1","Female",113,2002,2002,8,260,35000,43876638.275,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,2002,2002,8,260,75000,103065816.245,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,2002,2002,8,260,10000,16403866.63,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,2002,2002,8,260,50000,86741963.915,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,2002,2002,8,260,45000,85824598.795,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,2002,2002,8,260,75000,163499767.04,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,2002,2002,8,260,20000,48040672.84,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,2002,2002,8,260,25000,68053366.765,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,2002,2002,8,260,40000,116069433.535,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,2002,2002,8,260,15000,47660176.11,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,2002,2002,8,260,20000,71101450.475,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,2002,2002,8,260,25000,95080446.86,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,2002,2002,8,260,35000,145555288.895,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,2002,2002,8,260,20000,89950229.91,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,2002,2002,8,260,10000,49440380.335,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,2002,2002,8,260,20000,104659264.875,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,2002,2002,8,260,25000,142399938.015,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,2002,2002,8,260,15000,91071656.69,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,2002,2002,8,260,10000,66003640.79,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,2002,2002,8,260,5000,35326439.11,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,2002,2002,8,260,5000,38360205.165,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,2002,2002,8,260,15000,119958566,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,2002,2002,8,260,10000,150003074.475,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,2002,2002,8,260,0,0,2e+06,1014726423.88,0,0,697.35,696.925
"Area 1","Fishery 1","Male",88,2002,2002,8,260,0,0,1645000,992532087.69,0,0,812.745,815.315
"Area 1","Fishery 1","Male",93,2002,2002,8,260,0,0,1135000,784734527.92,0,0,786.01,784.395
"Area 1","Fishery 1","Male",98,2002,2002,8,260,0,0,325000,263410127.245,0,0,625,628.135
"Area 1","Fishery 1","Male",103,2002,2002,8,260,0,0,75000,71363536.48,0,0,320.515,323.46
"Area 1","Fishery 1","Male",108,2002,2002,8,260,0,0,40000,42312741.205,0,0,277.78,275.93
"Area 1","Fishery 1","Male",113,2002,2002,8,260,0,0,15000,18349041.025,0,0,312.5,310.98
"Area 1","Fishery 1","Male",118,2002,2002,8,260,0,0,30000,41310487.315,0,0,588.235,582.745
"Area 1","Fishery 1","Male",123,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,2002,2002,8,260,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,2002,2002,9,261,5000,1685850.075,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,2002,2002,9,261,25000,11068121.23,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,2002,2002,9,261,45000,23172515.59,1840000,933176253.505,0,0,773.11,772.81
"Area 1","Fishery 1","Female",88,2002,2002,9,261,45000,27561437.765,1650000,992807976.055,0,0,1004.87,1005.475
"Area 1","Fishery 1","Female",93,2002,2002,9,261,40000,27691000.66,790000,543438269.87,0,0,686.36,683.805
"Area 1","Fishery 1","Female",98,2002,2002,9,261,45000,37994190.28,160000,128887306.53,0,0,579.71,578.345
"Area 1","Fishery 1","Female",103,2002,2002,9,261,80000,75058443.535,1e+05,94940485.05,0,0,403.225,406.585
"Area 1","Fishery 1","Female",108,2002,2002,9,261,10000,10534174.69,35000,37192437.285,0,0,432.1,431.025
"Area 1","Fishery 1","Female",113,2002,2002,9,261,40000,49572251.87,5000,5894584.18,0,0,76.925,73.715
"Area 1","Fishery 1","Female",118,2002,2002,9,261,75000,104064750.35,5000,7112313.875,0,0,92.595,95.715
"Area 1","Fishery 1","Female",123,2002,2002,9,261,45000,70504362.08,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,2002,2002,9,261,55000,94535484.335,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,2002,2002,9,261,30000,56499744.79,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,2002,2002,9,261,65000,140614476.88,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,2002,2002,9,261,20000,47081459.76,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,2002,2002,9,261,20000,54005336.85,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,2002,2002,9,261,40000,115456032.845,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,2002,2002,9,261,15000,48462520.21,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,2002,2002,9,261,30000,106473339.89,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,2002,2002,9,261,15000,58464902.915,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,2002,2002,9,261,35000,145419640.695,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,2002,2002,9,261,15000,67675584.015,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,2002,2002,9,261,15000,73064812.275,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,2002,2002,9,261,25000,133382624.2,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,2002,2002,9,261,20000,114050581.96,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,2002,2002,9,261,10000,60554216.79,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,2002,2002,9,261,5000,35326439.11,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,2002,2002,9,261,15000,112737030.46,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,2002,2002,9,261,10000,79907542.4,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,2002,2002,9,261,20000,240844693.31,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,2002,2002,9,261,0,0,1500000,762299273.815,0,0,625.78,626.5
"Area 1","Fishery 1","Male",88,2002,2002,9,261,0,0,1570000,944590872.785,0,0,946.355,947.165
"Area 1","Fishery 1","Male",93,2002,2002,9,261,0,0,1155000,798995477.575,0,0,957.71,955.43
"Area 1","Fishery 1","Male",98,2002,2002,9,261,0,0,380000,307473013.655,0,0,846.325,849.365
"Area 1","Fishery 1","Male",103,2002,2002,9,261,0,0,60000,56251847.07,0,0,287.08,285.67
"Area 1","Fishery 1","Male",108,2002,2002,9,261,0,0,55000,58374342.54,0,0,433.07,431.625
"Area 1","Fishery 1","Male",113,2002,2002,9,261,0,0,25000,30432388.355,0,0,531.915,527.955
"Area 1","Fishery 1","Male",118,2002,2002,9,261,0,0,35000,48624346.655,0,0,700,700.495
"Area 1","Fishery 1","Male",123,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,2002,2002,9,261,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,2002,2002,10,262,5000,1424442.095,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,2002,2002,10,262,5000,1753024.09,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,2002,2002,10,262,35000,15696922.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,2002,2002,10,262,25000,12693102.09,1630000,829389502.06,0,0,756.73,761.11
"Area 1","Fishery 1","Female",88,2002,2002,10,262,35000,21317102.13,1445000,868614220.335,0,0,1105.585,1105.39
"Area 1","Fishery 1","Female",93,2002,2002,10,262,40000,28015746.075,865000,598286228.3,0,0,882.655,883.74
"Area 1","Fishery 1","Female",98,2002,2002,10,262,40000,31839141.35,135000,109291565.505,0,0,562.5,563.905
"Area 1","Fishery 1","Female",103,2002,2002,10,262,90000,84823351.82,120000,111312325.995,0,0,545.455,537.75
"Area 1","Fishery 1","Female",108,2002,2002,10,262,50000,53257629.63,30000,30657185.05,0,0,416.665,399.555
"Area 1","Fishery 1","Female",113,2002,2002,10,262,60000,73937155.205,5000,5835686.45,0,0,81.965,77.685
"Area 1","Fishery 1","Female",118,2002,2002,10,262,60000,82635044.515,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,2002,2002,10,262,30000,48072093.255,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,2002,2002,10,262,55000,95194205.065,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,2002,2002,10,262,35000,67672922.84,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,2002,2002,10,262,55000,118286263.165,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,2002,2002,10,262,15000,36108604.62,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,2002,2002,10,262,30000,82155114.845,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,2002,2002,10,262,25000,72428854.24,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,2002,2002,10,262,15000,48937048.59,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,2002,2002,10,262,35000,123812241.795,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,2002,2002,10,262,20000,76514861.95,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,2002,2002,10,262,30000,124268527.445,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,2002,2002,10,262,15000,68098051.775,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,2002,2002,10,262,25000,122805186.81,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,2002,2002,10,262,20000,107315011.385,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,2002,2002,10,262,20000,114050581.96,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,2002,2002,10,262,10000,60554216.79,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,2002,2002,10,262,5000,33800122.44,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,2002,2002,10,262,5000,35326439.11,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,2002,2002,10,262,15000,112737030.46,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,2002,2002,10,262,5000,40481385.145,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,2002,2002,10,262,20000,262429101.605,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,2002,2002,10,262,0,0,1255000,637199691.875,0,0,562.025,563.92
"Area 1","Fishery 1","Male",88,2002,2002,10,262,0,0,1370000,822427200.33,0,0,1038.665,1037.595
"Area 1","Fishery 1","Male",93,2002,2002,10,262,0,0,920000,639912019.565,0,0,949.43,951.955
"Area 1","Fishery 1","Male",98,2002,2002,10,262,0,0,340000,274653246.97,0,0,918.92,921.655
"Area 1","Fishery 1","Male",103,2002,2002,10,262,0,0,55000,51473177.585,0,0,280.61,278.71
"Area 1","Fishery 1","Male",108,2002,2002,10,262,0,0,75000,80565392.75,0,0,652.175,657.5
"Area 1","Fishery 1","Male",113,2002,2002,10,262,0,0,45000,56076383.105,0,0,1125,1140.07
"Area 1","Fishery 1","Male",118,2002,2002,10,262,0,0,30000,41500376.315,0,0,731.705,728.9
"Area 1","Fishery 1","Male",123,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,2002,2002,10,262,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,2002,2002,11,263,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,2002,2002,11,263,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,2002,2002,11,263,5000,1155900.66,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,2002,2002,11,263,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,2002,2002,11,263,5000,1807896.8,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,2002,2002,11,263,25000,11085306.66,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,2002,2002,11,263,35000,18049610.65,1320000,667153404.44,0,0,742.825,742.46
"Area 1","Fishery 1","Female",88,2002,2002,11,263,55000,34109101.64,1135000,681169220.615,0,0,1121.54,1119.525
"Area 1","Fishery 1","Female",93,2002,2002,11,263,50000,35070094.825,705000,486117246.44,0,0,886.79,885.535
"Area 1","Fishery 1","Female",98,2002,2002,11,263,45000,37175367.435,140000,111259097.96,0,0,657.275,647.03
"Area 1","Fishery 1","Female",103,2002,2002,11,263,35000,32841402.84,75000,70500351.895,0,0,392.67,391.77
"Area 1","Fishery 1","Female",108,2002,2002,11,263,60000,63558543.77,10000,10434307.245,0,0,158.73,154.67
"Area 1","Fishery 1","Female",113,2002,2002,11,263,70000,85699529.635,10000,12335927.165,0,0,166.665,166.81
"Area 1","Fishery 1","Female",118,2002,2002,11,263,75000,103723412.525,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,2002,2002,11,263,45000,69689245.38,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,2002,2002,11,263,75000,130118365.27,0,0,0,0,0,0
